pet_sno,user_sno,target_no,name,birth,fat
pRGkb8KYAtclwCOI72xKC,upqb6k9LkCuzZbjbJkTrd,1,.,2020-01-01,4
poukotMv7E97nMRC099RG,ukq93TmiWPATF7HhnUaPC,4,.,2020-01-01,2
puU7w7BWMitCw14ReCgnR,uFp5tkV6V420FkrLkG0Ik,5,.,2020-01-01,3
pN8SprQVk59lt14DOaKXq,un7unSO8PrwKSSlfL7mS0,2,.,2020-01-01,1
pBLBOxhxwj1GIw1TABx2z,uILlfUlkP1ASJiM2Vxn60,3,.,2020-01-01,2
pvdFDqvmCnbyayqhT9YqX,u9Bv5ydWyIiIiG8RwtVCH,7,.,2020-01-01,3
piE5EqbubjbvmNe2pvIfM,uC9liJ9WKELnRnlkXHdRz,3,.,2020-01-01,2
puoUMrqTCnXGe2d7DxMaM,uo9nICpUPXF1qDypEJN6i,2,.,2020-01-01,3
pzaOk5WNPkYYVUcuCRDgk,uqIzwnnA7xTOEiU75W1Vn,1,.,2020-01-01,3
pCCzIcIBwjKyXx4ujkmpP,unYoCRAMED9WUR5CHGpPB,3,.,2020-01-01,3
pjUuCGejgeNUPFnvIBD8z,u3UmeBSx9FTSFzXlmzSLp,1,.,2020-01-01,4
pFVN4RYXM1UIXt8fYq0Mk,u1DA5BNQ5glqLDWbOymtz,5,.,2020-01-01,4
p5kMVosDvkx4AD2x7cC42,uc31Gw8Ikvf5vUlJHxBkX,4,.,2020-01-01,2
pIxUIka3W0v2Ds7MDfwyr,uYYGel4ZMFbfFLesRElXl,5,.,2020-01-01,5
pHhdkg6LEN4BLhGDvYmJi,uu7TDN4PFh3g0YAF3Zxvr,1,.,2020-01-01,3
pEFl4VRYuuNKH6OStnOn0,usKGCxgRn5MI3eAIiZ7mF,5,.,2020-01-01,1
pngYqZKekBfQBd0Y0YmEi,uRFtURYLq9QibfYk6s4G9,1,.,2020-01-01,5
pxiOe0NDTPiLkKIofSof1,u3rFPaTwAYWR3s4RgdMIz,5,.,2020-01-01,5
pNqN11Y6fGhXQMU9H2f6F,uLniXgpb8RKKS2rbc2dIi,6,.,2020-01-01,1
pIWM1X9OD4McMFkwBMHRw,uLwN65rajhyzP4mhBdMzs,2,.,2020-01-01,4
pfgACKQ6Rp3iTEwJElQUJ,u0i64tBgI6j7WVaqRdqVy,7,.,2020-01-01,2
pXWRHXKOkRNPq9IOM679E,uyVFBsp61fpjDi2SOWJgK,6,.,2020-01-01,3
pJmFbAhWdlLGFG2O5NjwG,uozh8jMXIuNNA6Fugfk9Z,7,.,2020-01-01,4
p3C39shcwE1Tfj6blcCX5,u93GezLtrHvUYJUp85GgG,7,.,2020-01-01,1
pUcoMB85DbdWVmB89nve1,uSkTWfqbEd4e06A1jB7K9,7,.,2020-01-01,4
p0GaqyYCFSdTWvkn0ECt2,uWJnB9rjaAbLv27zcauTb,2,.,2020-01-01,4
pMMn28vK8jQQ2Jvunnvon,uw7n2X3x9h23l0H42yCfC,1,.,2020-01-01,3
pO8zq9JaOtycEKvHVxRvA,uXEYmuOUJLK7CcpFzskfA,1,.,2020-01-01,4
p4DNrUgHc566UPHXiKzc4,u6iRHm0YsYOGpiYfdtXI8,4,.,2020-01-01,2
paydGHIMKAjojire7Rrzl,u1bq4Jtg6gyyOITiprQUk,7,.,2020-01-01,5
ppB0zPb8KZhcnE77UHLiw,uqASMJY7SXIz5I9I6Eldf,2,.,2020-01-01,2
pjwOY91wVudXu8doiLn6r,uXxBRRoaPJnGRx287NoPk,7,.,2020-01-01,3
pq2Zfm67PVsz4AvyXs3Y7,uWeMHAMcjoHXrb1Zohici,2,.,2020-01-01,5
pwxPfcEMq3MFmQvnd3mNe,ub0B4250tq91wIi5RrWfP,3,.,2020-01-01,3
pi7cJ4oRBn4Q0ZLSURTuq,uebxmlLmHW4cycIY6wXdl,7,.,2020-01-01,1
p2jA37N94iaGOuQo37Pqi,uILh7REoUi5p2qps0bBla,4,.,2020-01-01,5
pswT0Z462dJB4ybpbsb9a,u3v9fZ4FMApKIeglicBj4,7,.,2020-01-01,1
pj8OTBGvsBZB0ThiFwSyP,ubCeCLNZ8cUykLlqdjuuG,3,.,2020-01-01,4
pGAwcXy6YYXP5GsZfSLn9,uUK7b9LFDoaHmmQZ0UEfI,7,.,2020-01-01,5
pw3NytVDR4HmttFJcx5IS,umxWcuGKOvGtBcVruvFFN,2,.,2020-01-01,5
pXHGkcLoOSpeObxL5DSyQ,uta3VSE1FrvC8dJI5WUqW,2,.,2020-01-01,1
pcDMJsf7GRZj36pcYdq8f,uIbivEyzoHLbU11NhqiHh,5,.,2020-01-01,3
pLGVN7oPaNQUTcBlK7p02,u60UAjSxK6pXSPriDk2Eh,5,.,2020-01-01,3
ppkDQiL50BP06a4RtrAAE,ud111LAg8lbi3kppo28hR,5,.,2020-01-01,5
pzqafDTEtdXXJPfysazca,utBoIfKS4hOjD6RePijz6,2,.,2020-01-01,5
pIcUxP72ITVkry22B753n,unh00wwhklzB9iTcavph7,2,.,2020-01-01,1
pW5RbYmZ6xtStrHPuNfMu,ug6ksUWACBZuhiqoVtt0I,2,.,2020-01-01,3
psw93Nd0lYaKX7ANL7MkF,uTsiJmyT44FlUjSoK8ejz,1,.,2020-01-01,1
pMTUflrgVTIkoV2JdELD6,uxJHuxPtwmmVWCZlWk9KA,5,.,2020-01-01,2
p7ErYroJLRi0AqVeG7mt1,uMHb7J4VuApdUFHPyq1kp,6,.,2020-01-01,5
p2tGRNd1fzU1HYRO7KgY7,uORv14EIzfPnyRjXHEQhb,3,.,2020-01-01,5
pZEBm7EBIHdhR9BPqZef2,uZrrVE2CetR7ZaYbZkgJp,5,.,2020-01-01,4
pGpvPXEvvO7XELjgdAjqm,uYq63OQsVMuHEVQNQfWvV,4,.,2020-01-01,5
pGWPdBhvUYxq5Eux4Q2jm,uXhCOl48Lwcw656nPTOjb,2,.,2020-01-01,3
pH2KQgn1RE2NbSWxAVQoL,uq90QgbBK1LRzmoCRu2IF,2,.,2020-01-01,2
plmXBYeKlGQ1aPLjtlpgL,upCZpVbsdvmiuu0DZfPGx,1,.,2020-01-01,2
pqk5SN0mcRM89tbpfXqKh,utuKQJ3xAzZjiJTzfAczm,2,.,2020-01-01,5
paQsx0az3CecBUvhf35lp,ujHTQTuRhgdYAxALiDiJH,6,.,2020-01-01,3
pPhUHjnSvJDb6t0K7dCtj,uWD3E1XcUlxBywXtQulNQ,2,.,2020-01-01,3
php5DGvoVf4UpTs7niO0D,uVjtxYzKGZiJ1HP0Wm2dH,2,.,2020-01-01,4
pfA7QsOUUJDtd75Ejwbu4,ubwu5UfNfelciYz9lpjMJ,2,.,2020-01-01,1
pd3r2Wagtj0KooxTqs4QP,uEBNrQhE1XnYymudgJgWk,3,.,2020-01-01,3
p2tLHR1iJzj56RY4mSy1J,ut9febJJDnRJ7jFO0cvm2,5,.,2020-01-01,1
pQraZ8HvhpyoCAd1yJrkr,u0LePa69gSUfAGZAtqAGT,1,.,2020-01-01,3
pAR7wBrmWpMKQzoGH03mD,u0IPwQUImjXUAKdg0ED3Q,3,.,2020-01-01,3
pOOdilRDhWu49trrmCY3Z,umN4vQRz3CGfDZWWVmvbV,3,.,2020-01-01,4
pRqKdZL84misFTfBKP4x6,udMYJAvd4poMnCk91xjnu,7,.,2020-01-01,1
pOaFGR41zzvSpiWR6mfiL,uqW5mzYrtQzvGHLfNZ4qN,1,.,2020-01-01,5
pHh9QUbBTrqp0kg0NBw2k,uTNT98AVqpHyUlGdGTSdq,1,.,2020-01-01,1
pmCqZA8iaoZohJcp3RcNZ,u4fdVUi1hD3gOMunrtaMR,3,.,2020-01-01,4
pTHWZJMIgOrbn8q9hmGpM,uFHccssb9E1TGEEXJfF2Y,5,.,2020-01-01,3
pNGIrCAl50UhEo0ZndKRI,uQGG8YvbnMOu1E3GzQFOp,1,.,2020-01-01,2
pgW2tp2EiHSF9n4NrtD2z,uBNrroxmXu3aEqLcRet30,3,.,2020-01-01,1
p5uWXKLNAHOCJ43N1kpEg,u0r1Qowe8ccOmHtGDBhjd,3,.,2020-01-01,3
p7Mn1cbG5CWTNa6Wn9jwt,uzMdDgfwmQ7NUcN0ARZFl,1,.,2020-01-01,1
pt8bYNTiif8xRq2MysOLz,uLf6zVPc7FNhGcnsz5C0l,6,.,2020-01-01,3
phw5RnILTEIUkYBHOMlxV,uZgzj3fJxQ4UY9DrMCjHD,2,.,2020-01-01,4
pUKwPPVGBbnCIdalqQBu5,uNTgLgsVX5Qh7qRS1bWiG,2,.,2020-01-01,2
pczrnEga3caONe1xN3FJq,uyXeTfBJ8AI3nDweKwvuf,7,.,2020-01-01,3
pmwf8zZ2QGkI7EA8JfWPe,uRRQYc7AGYYt5K9OJTIDh,4,.,2020-01-01,1
pfpczNVpKoDjrEpL7dw62,u2rU1npqwttPkjAWV6XVt,2,.,2020-01-01,3
poL60gFXzLeVrHBbLI2CR,uTct4bJ4jj63cPYXhUmEs,1,.,2020-01-01,4
pOyA5UAVPN5ClATViqEgo,umaOkoaoGtXybubeLqBS3,7,.,2020-01-01,3
pYpAN3Q1BfyomSPB5XWVm,ucHGEwuddWAPQcZsmg6DD,3,.,2020-01-01,1
pSqVQhL3eDK3H9ryGtiGQ,uqq6D4aTHgUyzm1WHPC9Y,4,.,2020-01-01,3
pywFqu00GmlMv0wliTV2Z,ubskTqZ8EjeR4qusl2O8j,6,.,2020-01-01,5
pELpTQ2h5ohlygnfEqiZX,urffS8cchIdiiYSYeVuJN,1,.,2020-01-01,5
ptD4UBmWg03hZFOwcsKXl,uBDPWPN9k8Cc2y1d6XZ26,7,.,2020-01-01,5
paivKmlsJeoZBK9UjqR2A,uFUlYymE8cT8mWbHreOl3,7,.,2020-01-01,4
pXCMBkdPXmUDH5PtpErPD,ugXGLykd78YtFhMnKj8Wt,1,.,2020-01-01,4
pRR0aLdcDrS3VL4cYkM8W,uhvDV0D9pg9FSN24noy2O,1,.,2020-01-01,5
p79IewepthAMK8uv1LF4I,uTtynCPkvvgF5Wsfc9vKy,5,.,2020-01-01,2
phYgtNFrsegAVC3epmkEg,uDj2lpgwtp5BwcRCE2uSM,1,.,2020-01-01,3
pgEXJPOhlcL2aoErMizdc,uNI8U516zV8ppF5xq1GQJ,4,.,2020-01-01,4
p4zJZLVIp9msr9hYvuzH7,ubtfmZvGfYw2ADrAhQNUU,5,.,2020-01-01,4
pbWslRsP9Fp9qEcoqLtpB,uheKhJD65laNmU5QL1H8h,4,.,2020-01-01,1
piMHfTyixgHe8vL1MtwSb,uSw24KWxHihf51UTbMQfz,2,.,2020-01-01,5
pU21c0rEpTNZOPffHzjWq,uE87M4gn8OLpNesi1l94u,1,.,2020-01-01,1
pH5KZDozybCbKoXslLNHC,uK4gGAjET2S9Oc2WrOokK,1,.,2020-01-01,5
pi3Nt08SuTC6TtgJ2jcKX,uPnq06G8IHiIkt6vOWC98,3,.,2020-01-01,4
psrNF9cEi6UxDSTUyXocO,uPVVAt0fLGCQq6gp2KVJV,7,.,2020-01-01,2
pzsvrcQjizUiYuNPGRwph,uBUulfH0AkhwJgfOxjNTl,1,.,2020-01-01,1
pOfGzmv42LTycqA0v79WG,uy55EHggkQZXum9Vlnxx5,7,.,2020-01-01,3
pHnG7N8N1k16okgW9bUtV,u7UCHn4JFYOH6DCfNme7e,6,.,2020-01-01,1
pHZF5paSZnJNvRMUNj0zN,uSIgiqD9txuGYKhAmSvR7,1,.,2020-01-01,5
phW8WwTHiy2hcXJN9aNwg,usUDTQMM4hJCyld7EupAc,1,.,2020-01-01,4
pTCFSVZCtlKFKoAskm4PY,uB2ooZHcFRrRdxdS6CmcV,5,.,2020-01-01,2
p5k2dCZSwOAKcDw4iQ0DC,um67bnlA7T4SS0tlv6JMY,2,.,2020-01-01,1
prYY7wByUCqMka3QmA5wv,ujkEY0Uy8oZwc2A9ytdID,1,.,2020-01-01,4
pbaqLmQt2MVxswaVSut0b,u8sGy2c5WLy3rfKsGLrBH,6,.,2020-01-01,4
pCNpS4PX4DQwstPCBnBam,u522VrkA7scioQPnSYGtj,7,.,2020-01-01,4
pgqZbiiRRZvobP6EJB1b7,uKq4LaLV5Ts8BYyNZs1ng,7,.,2020-01-01,5
pmFNasrXTU89x4LCqJ7j9,uwwKilZKphHrRvIJakz9y,4,.,2020-01-01,1
pcpgO9GJYroeI5kdY3ScZ,uKIqC8PHaauGxlVlK2OYv,5,.,2020-01-01,2
pOMoFBAaoSjoCojSOJMkL,upKcY24pSPwG2WNIWH4yB,4,.,2020-01-01,5
pXCwiejkZ7tNbDbkkFwYU,uKIuXgUHetparvzRlCkfQ,6,.,2020-01-01,2
ppTXYaLJG2KCjDbGhXLgb,uHSR0ojyMb8K8IcKnmtOv,3,.,2020-01-01,4
p6ta2V80eysVa6uK3kuyU,uJZ0bos0P1fubfvl1pe70,6,.,2020-01-01,3
pnVFUghu5vQGTBbxrhV07,uaxoKXMJcIirFCxR3ZVQZ,3,.,2020-01-01,1
pMXec1DgADmV8gf9Hzc6K,ubtlTcf8W5RxbNU0Xmc3w,7,.,2020-01-01,2
p0HIxsoeFXzNUDuFCFAft,uRHrb7nP4eRGbK8AygGco,4,.,2020-01-01,2
pqCXvKJiFGH73zNEZAizP,uYOSUeFZRN5uPp4MwSwMb,6,.,2020-01-01,1
pTlQY3HhodVwYiRIeMBKK,uOKwCdlBKrHKQ2zqGvUEI,6,.,2020-01-01,3
p5C61FObvmZohNSilZuNr,uIceg8o7oobsaZEsE4hme,2,.,2020-01-01,1
pkWH4ur20NmLyzzABYo1q,uymfxfRdD9ZthkNb9wkz3,2,.,2020-01-01,4
pvj7uLSof17ztyz8nTwsI,uHimYe6FICV89USs3IKIE,4,.,2020-01-01,1
pEO8nZLJf0LNBiwRIOYaz,u31LJjHkDyAjltc86fR5x,5,.,2020-01-01,4
pw1gPaGxm7s7zyoKPApw4,ugLT2urvTxAsKG5OLOWIv,2,.,2020-01-01,1
pC8IfzCYA4aNMGbpMy300,uvig1Bv7AdZlRkzHpVZq3,1,.,2020-01-01,3
pwwLCjtVqudHCMMMZ589t,urJlCVSbKcVwLmPPnBf6V,1,.,2020-01-01,3
p1ONqlPmPudveyOvuT1Ow,uDQtNZlRV7CloCrbhzKdy,6,.,2020-01-01,5
pN9hI8C5W3VGxPmwHvQC6,uqnR5bppdCZd7TTJGdgjq,6,.,2020-01-01,5
pdNuXfNGSvwmPXKtRt7WS,u6imdvCvg6P3l2q75S9KX,3,.,2020-01-01,4
peDNOVfZuz0NvfM6TZ574,u2hQl97nNU1rYvziCYyb5,4,.,2020-01-01,1
pqrbp6i9g78Dsnuz1MgZU,uCRuVhT1wch0L7yj6eKJ4,5,.,2020-01-01,5
p1VDIl7VTjQPSYhbjy7ju,uqs6cDF22KYr05aVUm5y9,5,.,2020-01-01,1
ptvNwzn80NFiOR2qLIOcB,ubWaJ3CEdeWutItnbEknD,4,.,2020-01-01,3
pINoCZF0PLLPIXwg1LV4e,uEGi7WngT8OX4BjIKv00y,7,.,2020-01-01,5
p3DtSv2DTTmE846mNxgx9,u4BFRsfcwJuLKkAStJkfe,5,.,2020-01-01,3
plLVDU7WgifA1galcW3RW,uAlZ2VIQiYVD0aZYhNMsz,3,.,2020-01-01,2
pI8L68zMNHKkLdQRaWrHb,ueNGAKhW29gbgZ5myU9rM,1,.,2020-01-01,5
phFtqOL3P5yvf0wyUgz5V,uIKtyoSjRcuMjYJni4zRw,4,.,2020-01-01,2
pk7ifteoqlYHNEShsS5u5,uNHkvOwc3NQn90mKOPHCz,7,.,2020-01-01,5
ppKWBbHNLxxskt3hk5ipd,uQLUCYbLfVIZPNYdjghV2,1,.,2020-01-01,4
pp9tx3kSwO0gqMDtLNGHq,uJu0Q7pDqydVBCF1XXPod,3,.,2020-01-01,3
pFNsh17OWhUTfjSc6Z62c,udEuyvSsNBlN5ZHCyeJEh,1,.,2020-01-01,4
pkILtuCyc0OdRugi8Uir6,uFNZz2kVeOfgxBDXOfVZd,4,.,2020-01-01,2
pA2jVAp7uA78OkCO1okkS,umavfU2OGFVLhiEQEzLFv,5,.,2020-01-01,5
pwaTlbgJR01eXIKWmhB3w,uDTapsRfSY36gOjFXl1Ct,6,.,2020-01-01,4
pFG2MHpGNnvxHJ5TzQ5xK,u94UQg7xtFR70kcYaF3x7,5,.,2020-01-01,3
pWipytIMBa6tRKWAR0AbL,uqsxRTyVouVhn4L4z5a6v,3,.,2020-01-01,2
pdZ9cu2yPAOuOrrbIwqa6,uM1EYhSOUNMB2E7TbZ0LP,4,.,2020-01-01,1
pipOBRI0utL5eIbgS5y3D,u55psjidwZWnXb2QBYxMV,6,.,2020-01-01,5
p6qPM1V14cQZ57qXwjqEr,uhSp72o8HGIxcPMGFnVab,6,.,2020-01-01,3
plp8sqovOgntvj1QGF047,uP6PhQYTpiMZqC4QVfFQA,4,.,2020-01-01,2
p60YTebmuWIKAVWdgn9Wl,uhSYSZVUDksibz8shAOhH,7,.,2020-01-01,3
pAX51ZjIPVgInwIN1qttE,uf60sipccrl1qDxzDmcuD,7,.,2020-01-01,4
pfuINoUR1NzEgwqSNF291,uzLgqQqo46Gh5318n7tVQ,6,.,2020-01-01,5
pgqBTXLjObfyjtB8HLk9R,uNBNsVbTN2wz2j87qCVXn,2,.,2020-01-01,3
psjw9VAAyahjv6Yn3VSYj,uAWVCD4cUpxOzpidyjNZI,4,.,2020-01-01,5
psQGjQSrz6v1ZMHaem0V4,uSRXumXvGTP0fKnxlgUOy,6,.,2020-01-01,1
pNneIgnXbeBOPSw5b3PaU,u42gEuRilxXaZLRZFsI0U,3,.,2020-01-01,2
pDBRVBIIu7kykiRRj69RF,uHd2suQut2uMghXHmI3Nx,7,.,2020-01-01,3
pVq1WwL4jXFP3ObEyiDEj,ubs9AecXtOXjp2mIMGSEQ,5,.,2020-01-01,2
p1lXHpzs6qTdMbaSjqjfF,uIqNXhl7KKm8MPnYpl8t5,5,.,2020-01-01,3
p7kQiZNtzlyxURnwOwv4I,urf3Gs5yVsH9MZwsYEEh7,6,.,2020-01-01,4
pXcVTHQv75Jzp5N5g5t9I,uVOcUDX9HPDP92CVrus5s,5,.,2020-01-01,1
pqB5K2SonGGdXVM72x5MG,urpUhjl65DtC0RL07grXL,5,.,2020-01-01,2
pr5X728JGO1GANsndUuy4,umg4dRx8iYdsIJjec5r0T,1,.,2020-01-01,2
p4IBlbGgyt6OR2HMdTwWB,uIxtXKYq8LpNH4ONB2NeZ,7,.,2020-01-01,5
pkjtQV2vKXq6bFe4HHtcH,uxSMH0L1vAIbSVUc6RhNM,3,.,2020-01-01,1
pglezksII4fP8IyGfDf7z,uswmkgndj3jn7ATQD32Kn,1,.,2020-01-01,5
pCu7F7IEbSCwc7qT2K88G,urFOekcb4Osbm1QfM2yf7,6,.,2020-01-01,5
pjwaDVk0WCZSDe2nODnG0,u7yv3zX1kb3DUoImQBbfU,1,.,2020-01-01,1
pflpi00dyQmP6IEpCcUsg,uHm9P3Hn7bu4X1x0R7LWx,5,.,2020-01-01,3
pUbiuvPaYQl6FmxHgzOT7,uRxkbjtVRgn0XErhzjVvP,6,.,2020-01-01,2
pygTl0B2jCrQoYiejZMqc,uMHrUj4niAbiMqXlcOkix,5,.,2020-01-01,1
pAzkMg83bBD9dHdTbhaAh,uR8DAxqmucWBWUzALn5fa,4,.,2020-01-01,2
puqz2wFejcW45r2hwFPbM,uHwNiIXAq6QSKiNquz47p,4,.,2020-01-01,1
p7CO7SRvDXrGjM9MFyxXk,utmIgXODcN7bSAIOOFYF7,4,.,2020-01-01,4
pS394yX06mKXnRLCvA7xW,u3XnNyfMetyFUuun8NG6Y,2,.,2020-01-01,3
pr0EwbzFFIJbuFlPQvl1l,uUlGwPQSwo81CSmQT2I0w,7,.,2020-01-01,5
poK9VnTmgWEJrfq8YVO7r,uZhYmmdipR9s8BmvlyPiQ,4,.,2020-01-01,2
pQAZknhI9Lqyv7FwzxmZ1,uHiCTP9i6blWOWnfsr01x,5,.,2020-01-01,2
paFK0eyzdvbmMyYOid8bg,ueaZhOvo7ItMLbOzbzw8a,3,.,2020-01-01,3
pzeXNtdU3IwKBf4fttpW4,u9yf4mjx2AqMUZHxtn5a5,6,.,2020-01-01,4
pqcQanRSsroUsn6DqpcKx,ueMioRPbBgTgvpGU4rEW9,2,.,2020-01-01,4
pHpNHZep0rWMxex0Hr2d8,utzCDJ9bExGwtC8XgF0SF,2,.,2020-01-01,1
pDIqSmzCGlMx0uhmx6gFe,url7aj4OnSLgFqqU4hLF2,2,.,2020-01-01,4
ptU6y2PAjvKitI2uJFaRu,uMT0BJCM32yhjhh4Be9mi,4,.,2020-01-01,3
pYjZ3kdhmFYe9sn9U1Tt7,urljcKOa5gIA7douZvu92,7,.,2020-01-01,1
p8k8sE3dPcBdmzehGZiyG,uyC7oCbcUomu6e5sHfkLR,5,.,2020-01-01,5
pa7pwtkrwDPuspbAs3PCm,uAUAtZPhdTvbAWkHkWRBC,6,.,2020-01-01,1
pxEJeXwM6tStlHi0bxTtj,uPwqyjohKvAXpTNPHmcVE,1,.,2020-01-01,3
pIfKMnSvIYjKeKasOfJqV,u2MseRLmVq59hG0CninFt,7,.,2020-01-01,4
pSRmCvL4QEZTaf9WsRRuq,uCUC9KFP1uYbzNXIzbV4j,3,.,2020-01-01,4
p8vodCCn1PsY8eRh2eHup,uK4MNC3LmT2TubZ1TkoTG,6,.,2020-01-01,2
pJgwiwRUiPjL7E8LafqiG,uacmhx6UrBoH5W5AamYH9,6,.,2020-01-01,5
p9r617N7XN0QvW23ze7X0,uhITSidGNq8tBYpgiHXyT,4,.,2020-01-01,1
pXrrJtZFN7UPovHPuS5aA,uCHcwOwYe2cjqUPNHkJTc,2,.,2020-01-01,3
pRSvb7Yz8G4t6W8bhjoy2,uSicrgAVEGaiIM6o85tfB,5,.,2020-01-01,5
p7q2TRvVDRNpmZ4apKSOL,uqdEuYyrX7sCoK4DQSfhb,4,.,2020-01-01,3
pno7tVAEL1RKpXR1o1OfN,uItPZQk2PJA3nuoMKbr0c,2,.,2020-01-01,1
pWGnkE8YOZX0Reh97BNwl,u66yQmBM9UMldFsk2jFEx,5,.,2020-01-01,3
p6hMDyHNt15b7mDFUwvjs,uGX6B0pz0IFCDG4zl2liZ,5,.,2020-01-01,1
pAMIpUbBzeyTXt3WZvQ6K,uR78NVDyUD1e9NJ024FvW,1,.,2020-01-01,5
pJU0XLsgPfRitfZPGgbdL,uTmlpEwY5XOmH15pCNjbW,1,.,2020-01-01,5
pZfvypeKC4mghamQjODnJ,u3lCnFZrt1dAMYUny6BIu,5,.,2020-01-01,3
pXaD5L67CNcVxNTOwOryV,utWoT9qI8ZbHS5jT3SpTJ,5,.,2020-01-01,4
p7GG6jt8YnABG089uaQjX,uhrrlmcBdGgFWFxITke8b,5,.,2020-01-01,5
pFnX6OVXUpyks4WTDetfV,ujarlfzsJuSfpv6bc8FiN,6,.,2020-01-01,3
pc0YSYl10oEV7oKtmn5t3,uzjxGlH38FiSK57OuJKgD,5,.,2020-01-01,5
pEXStghKtY4u94imRzG9O,uK2d2Pdqh3rZnKcAguQ88,3,.,2020-01-01,1
pmU2fV3dyZffytdq7Wny6,uBU0IQAQrjXretpmDsHnP,2,.,2020-01-01,3
pAjn7WsWlJoXZ3NhJk4Fy,uvnYHeMQMlzN3IIR0FV9H,2,.,2020-01-01,3
pCawOQOTbweNcf5PPG46o,uJmulNsDfyp6AapdWs4MR,5,.,2020-01-01,3
p1eb2BzWyUclkPQbSB7sO,uT9HdPNHhKn4R5LVW8G5q,5,.,2020-01-01,4
pwb9LN8MEqnhFgsa3IxxN,uG9tZETRmfRU58EDOnCS1,2,.,2020-01-01,5
pigBT7I3j2p0e8JhlE41R,u6Ve6NZVZPjbHdkpimMTw,7,.,2020-01-01,4
pzT3e153yhuMGLuQnRBQB,uAA7BHD6RxJUmB0VwstFA,4,.,2020-01-01,5
p3ST4GLAklKpD7AJPtHmO,u3maSWaRRizSB27Ecp2gV,6,.,2020-01-01,2
pxy2Ocmo6HTYFAnZaUPgQ,ucCpHKUrZsiLn9emmwqJg,4,.,2020-01-01,2
p1vmErW62bJaKTLjAWE2E,u6qLOmEK2uMsNaitLol5l,1,.,2020-01-01,2
pS5MXQM7rcqAVEcmTj3US,uGfPEZGzMcqMq2a7BJKfM,5,.,2020-01-01,2
pu2j0zwuZCUcSX6y9om8k,uMg2VjcVrB1UZ6bkgR2gZ,7,.,2020-01-01,2
pyC9hSGdJpCZpucUztkgl,u8RcaHXPY9Tu4d3U5THm5,7,.,2020-01-01,5
pbbGHLYE4S2ZBdAYXvHux,udUhkOB9ZmgwpdWBGfDTE,3,.,2020-01-01,2
pVvHQW2SNZdyFN1j81HHO,uvUkVKxBfFsVEgviMGHRG,5,.,2020-01-01,4
po2aJJGYuIDnT3ny8M4bF,uDiTV3aYsddz7f2tKh6LY,2,.,2020-01-01,5
pONUTkPQhqUKghPIQb2Ou,uPql8Jbki3IWwir8EwEfx,2,.,2020-01-01,5
pTRHkLEID1elKmJ2fLiiG,usa3MylnAbVivyBMnZSsc,1,.,2020-01-01,1
pw9kMTCFQ7j3FoeoJephs,uMzfOnVLGUPmigrq1r6el,6,.,2020-01-01,2
pt9X8vPmGXLwewMtpw0xs,uceFcC2CdTCmIyqtKHXeB,3,.,2020-01-01,3
p6kKVCimtduwZqnezlE6W,uj1MDqmZmCT1opi3QWU0T,7,.,2020-01-01,3
pv3njtNo93AoXUk1UD27z,uei31m3V9EWcEzxVbIHcd,7,.,2020-01-01,4
pSq88a5SeZG1GbGrOKVA3,uOESl7mYu1tUpcyBK7Qxg,1,.,2020-01-01,5
p6n2m9cFifgI7sZoiH7w9,uEmhM01DJTIQmoDmhVq4e,5,.,2020-01-01,1
padLwGdGhfXVmbNo5lEiP,uJUfOfM2B7hKtKlVUniJp,2,.,2020-01-01,5
pDqFyYChlLCZW7zE0yBO2,uv8pTxb9eCGJi7KcnxMvJ,3,.,2020-01-01,5
pDheXrGcygAbLr0TqBz9W,uUKdiliSU2ZiSNzwaaRYt,7,.,2020-01-01,5
p74dpEIURIwdXuNNB8aOH,uTy2VgjWyKksOGKVGADdd,1,.,2020-01-01,3
prpNmaj7zmVTmwbtuDKSQ,uqlmn8leZLi0wC6dgGiz9,1,.,2020-01-01,5
p7O1CPG17Bm745oL14jLP,u9y9xT6ztSMi7iQl3zM8Q,7,.,2020-01-01,4
p8eejEeV0uYCr0sNoEUUY,uQvtbUkNSWqOrUu0hECU2,6,.,2020-01-01,1
pMOqKkLlQHnQ466QuVlDn,upvdA7ZbNcqFNl7k4vFTP,4,.,2020-01-01,1
prqV3JIN1H5kPGA3WxZQ9,uCs6gJNIqAXF4UGKfzW9N,2,.,2020-01-01,5
p9Crciw3tP9SmmLPiF3A1,uQd7DiuegKIDa4kUx2cJE,4,.,2020-01-01,2
porcspGGEZBcU7upBedlj,u74UVelT9sJ16rM2CoBsy,3,.,2020-01-01,4
psNpkHpn19D5hd4ng6RAM,urh20qTHprHCJNrvrkPxj,1,.,2020-01-01,2
phUFytd3VSKe5c0UZqdTs,uLb8423t445poCGHxzw3z,6,.,2020-01-01,2
ps7MNGMXL4mtqsJDkSVfy,uy49CaP8sk24RDiwnDIv3,7,.,2020-01-01,5
pQiyeA5n7Vq0095u2o9J3,uSbrUAEXp8bC1yDGB18Aj,5,.,2020-01-01,3
pueapGs5P4bgxJm0qn2Aa,ulu4O6njcqFzby2yOL2Eg,2,.,2020-01-01,3
p4x5gz6Sc7A16pffrJAvH,u0kBZJmnFzT1ZXeCQTbsV,6,.,2020-01-01,2
pPeFMlL9FkRml9XOWu0fr,uzxgGfcc2qBZscPVyynyR,6,.,2020-01-01,5
